,x,y
0,-3.166585353957256,2.9412365107291283
1,-4.513415564591758,0.8688751080358137
2,-5.407883741697615,-1.6152819958423827
3,-7.368833206891209,-3.7244719897012257
4,-9.880224627226875,-3.443246657186712
5,-11.497147870456685,-1.7558946620996374
6,-0.9699454783647194,3.446773989418846
7,1.4382380753818058,2.228130881855959
8,3.0551613186116144,-0.16228444451739898
9,4.018434740110228,-2.365216215881082
10,5.828389478609628,-3.8380697229822442
11,7.422580675796523,-2.625364977846294
12,8.832592690390312,-0.48267614771526945
13,10.134142242323021,1.955555969330378
14,12.845703808849537,3.5810440473608107
15,-13.091594863605085,0.7232716928998966
16,-14.283035832125787,1.7955685645685258
17,-16.42762957546305,1.7955685645685258
18,-17.91085781871303,1.0119238567273472
19,-19.602509103036024,-1.4047208351626368
20,-21.414992621953516,-3.4588688232691234
21,-24.073301783032505,-4.546358934619616
22,15.811867243836108,2.5257141821820968
23,18.132444914439873,0.07702809458289175
24,19.419197383387313,-2.067559353662842
25,20.848922348884475,-2.9253943329611354
26,23.42242728677936,-2.9253943329611354
